"","subid","age","task","item","q","q_kind","answer","task_num","site","age_group"
"8068","AS082214-2",8,"conv","shoes",1,3,"N","conv1.3","Iran",8
"8069","AS082214-2",8,"conv","swim",2,0,"2","conv2","Iran",8
"8070","AS082214-2",8,"conv","swim",2,1,"N","conv2.1","Iran",8
"8071","AS082214-2",8,"conv","swim",2,2,"N","conv2.2","Iran",8
"8072","AS082214-2",8,"conv","swim",2,3,"N","conv2.3","Iran",8
"8073","AS082214-2",8,"conv","teachername",3,0,"1","conv3","Iran",8
"8074","AS082214-2",8,"conv","teachername",3,1,"N","conv3.1","Iran",8
"8075","AS082214-2",8,"conv","teachername",3,2,"N","conv3.2","Iran",8
"8076","AS082214-2",8,"conv","teachername",3,3,"N","conv3.3","Iran",8
"8077","AS082214-2",8,"moral","push",1,0,"1","moral1","Iran",8
"8078","AS082214-2",8,"moral","push",1,1,"N","moral1.1","Iran",8
"8079","AS082214-2",8,"moral","push",1,2,"N","moral1.2","Iran",8
"8080","AS082214-2",8,"moral","push",1,3,"N","moral1.3","Iran",8
"8081","AS082214-2",8,"moral","namecall",2,0,"1","moral2","Iran",8
"8082","AS082214-2",8,"moral","namecall",2,1,"N","moral2.1","Iran",8
"8083","AS082214-2",8,"moral","namecall",2,2,"N","moral2.2","Iran",8
"8084","AS082214-2",8,"moral","namecall",2,3,"Y","moral2.3","Iran",8
"8085","AS082214-2",8,"moral","rip",3,0,"1","moral3","Iran",8
"8086","AS082214-2",8,"moral","rip",3,1,"N","moral3.1","Iran",8
"8087","AS082214-2",8,"moral","rip",3,2,"N","moral3.2","Iran",8
"8088","AS082214-2",8,"moral","rip",3,3,"N","moral3.3","Iran",8
"8089","AS082214-2",8,"conv","toy",4,0,"1","conv4","Iran",8
"8090","AS082214-2",8,"conv","toy",4,1,"N","conv4.1","Iran",8
"8091","AS082214-2",8,"conv","toy",4,2,"N","conv4.2","Iran",8
"8092","AS082214-2",8,"conv","toy",4,3,"N","conv4.3","Iran",8
"8093","AY080614-2",6,"conv","shoes",1,0,"1","conv1","Iran",6
"8094","AY080614-2",6,"conv","shoes",1,1,"N","conv1.1","Iran",6
"8095","AY080614-2",6,"conv","shoes",1,2,"N","conv1.2","Iran",6
"8096","AY080614-2",6,"conv","shoes",1,3,"N","conv1.3","Iran",6
"8097","AY080614-2",6,"conv","swim",2,0,"1","conv2","Iran",6
"8098","AY080614-2",6,"conv","swim",2,1,"N","conv2.1","Iran",6
"8099","AY080614-2",6,"conv","swim",2,2,"N","conv2.2","Iran",6
"8100","AY080614-2",6,"conv","swim",2,3,"N","conv2.3","Iran",6
"8101","AY080614-2",6,"conv","teachername",3,0,"1","conv3","Iran",6
"8102","AY080614-2",6,"conv","teachername",3,1,"N","conv3.1","Iran",6
"8103","AY080614-2",6,"conv","teachername",3,2,"N","conv3.2","Iran",6
"8104","AY080614-2",6,"conv","teachername",3,3,"N","conv3.3","Iran",6
"8105","AY080614-2",6,"moral","push",1,0,"1","moral1","Iran",6
"8106","AY080614-2",6,"moral","push",1,1,"N","moral1.1","Iran",6
"8107","AY080614-2",6,"moral","push",1,2,"N","moral1.2","Iran",6
"8108","AY080614-2",6,"moral","push",1,3,"N","moral1.3","Iran",6
"8109","AY080614-2",6,"moral","namecall",2,0,"1","moral2","Iran",6
"8110","AY080614-2",6,"moral","namecall",2,1,"N","moral2.1","Iran",6
"8111","AY080614-2",6,"moral","namecall",2,2,"N","moral2.2","Iran",6
"8112","AY080614-2",6,"moral","namecall",2,3,"N","moral2.3","Iran",6
"8113","AY080614-2",6,"moral","rip",3,0,"1","moral3","Iran",6
"8114","AY080614-2",6,"moral","rip",3,1,"N","moral3.1","Iran",6
"8115","AY080614-2",6,"moral","rip",3,2,"N","moral3.2","Iran",6
"8116","AY080614-2",6,"moral","rip",3,3,"N","moral3.3","Iran",6
"8117","AY080614-2",6,"conv","toy",4,0,"1","conv4","Iran",6
"8118","AY080614-2",6,"conv","toy",4,1,"N","conv4.1","Iran",6
"8119","AY080614-2",6,"conv","toy",4,2,"N","conv4.2","Iran",6
"8120","AY080614-2",6,"conv","toy",4,3,"N","conv4.3","Iran",6
"8121","BT072614-1",6.83,"conv","shoes",1,0,"1","conv1","Iran",6
"8122","BT072614-1",6.83,"conv","shoes",1,1,"N","conv1.1","Iran",6
"8123","BT072614-1",6.83,"conv","shoes",1,2,"N","conv1.2","Iran",6
"8124","BT072614-1",6.83,"conv","shoes",1,3,"N","conv1.3","Iran",6
"8125","BT072614-1",6.83,"conv","swim",2,0,"1","conv2","Iran",6
"8126","BT072614-1",6.83,"conv","swim",2,1,"N","conv2.1","Iran",6
"8127","BT072614-1",6.83,"conv","swim",2,2,"N","conv2.2","Iran",6
"8128","BT072614-1",6.83,"conv","swim",2,3,"N","conv2.3","Iran",6
"8129","BT072614-1",6.83,"conv","teachername",3,0,"1","conv3","Iran",6
"8130","BT072614-1",6.83,"conv","teachername",3,1,"N","conv3.1","Iran",6
"8131","BT072614-1",6.83,"conv","teachername",3,2,"N","conv3.2","Iran",6
"8132","BT072614-1",6.83,"conv","teachername",3,3,"N","conv3.3","Iran",6
"8133","BT072614-1",6.83,"moral","push",1,0,"1","moral1","Iran",6
"8134","BT072614-1",6.83,"moral","push",1,1,"N","moral1.1","Iran",6
"8135","BT072614-1",6.83,"moral","push",1,2,"Y","moral1.2","Iran",6
"8136","BT072614-1",6.83,"moral","push",1,3,"N","moral1.3","Iran",6
"8137","BT072614-1",6.83,"moral","namecall",2,0,"1","moral2","Iran",6
"8138","BT072614-1",6.83,"moral","namecall",2,1,"N","moral2.1","Iran",6
"8139","BT072614-1",6.83,"moral","namecall",2,2,"N","moral2.2","Iran",6
"8140","BT072614-1",6.83,"moral","namecall",2,3,"N","moral2.3","Iran",6
"8141","BT072614-1",6.83,"moral","rip",3,0,"1","moral3","Iran",6
"8142","BT072614-1",6.83,"moral","rip",3,1,"N","moral3.1","Iran",6
"8143","BT072614-1",6.83,"moral","rip",3,2,"N","moral3.2","Iran",6
"8144","BT072614-1",6.83,"moral","rip",3,3,"N","moral3.3","Iran",6
"8145","BT072614-1",6.83,"conv","toy",4,0,"1","conv4","Iran",6
"8146","BT072614-1",6.83,"conv","toy",4,1,"N","conv4.1","Iran",6
"8147","BT072614-1",6.83,"conv","toy",4,2,"N","conv4.2","Iran",6
"8148","BT072614-1",6.83,"conv","toy",4,3,"N","conv4.3","Iran",6
"8149","DK081114-4",10,"conv","shoes",1,0,"1","conv1","Iran",10
"8150","DK081114-4",10,"conv","shoes",1,1,"N","conv1.1","Iran",10
"8151","DK081114-4",10,"conv","shoes",1,2,"N","conv1.2","Iran",10
"8152","DK081114-4",10,"conv","shoes",1,3,"N","conv1.3","Iran",10
"8153","DK081114-4",10,"conv","swim",2,0,"1","conv2","Iran",10
"8154","DK081114-4",10,"conv","swim",2,1,"N","conv2.1","Iran",10
"8155","DK081114-4",10,"conv","swim",2,2,"N","conv2.2","Iran",10
"8156","DK081114-4",10,"conv","swim",2,3,"N","conv2.3","Iran",10
"8157","DK081114-4",10,"conv","teachername",3,0,"1","conv3","Iran",10
"8158","DK081114-4",10,"conv","teachername",3,1,"N","conv3.1","Iran",10
"8159","DK081114-4",10,"conv","teachername",3,2,"N","conv3.2","Iran",10
"8160","DK081114-4",10,"conv","teachername",3,3,"N","conv3.3","Iran",10
"8161","DK081114-4",10,"moral","push",1,0,"1","moral1","Iran",10
"8162","DK081114-4",10,"moral","push",1,1,"N","moral1.1","Iran",10
"8163","DK081114-4",10,"moral","push",1,2,"N","moral1.2","Iran",10
"8164","DK081114-4",10,"moral","push",1,3,"N","moral1.3","Iran",10
"8165","DK081114-4",10,"moral","namecall",2,0,"1","moral2","Iran",10
"8166","DK081114-4",10,"moral","namecall",2,1,"N","moral2.1","Iran",10
"8167","DK081114-4",10,"moral","namecall",2,2,"N","moral2.2","Iran",10
"8168","DK081114-4",10,"moral","namecall",2,3,"N","moral2.3","Iran",10
"8169","DK081114-4",10,"moral","rip",3,0,"1","moral3","Iran",10
"8170","DK081114-4",10,"moral","rip",3,1,"N","moral3.1","Iran",10
"8171","DK081114-4",10,"moral","rip",3,2,"N","moral3.2","Iran",10
"8172","DK081114-4",10,"moral","rip",3,3,"N","moral3.3","Iran",10
"8173","DK081114-4",10,"conv","toy",4,0,"1","conv4","Iran",10
"8174","DK081114-4",10,"conv","toy",4,1,"N","conv4.1","Iran",10
"8175","DK081114-4",10,"conv","toy",4,2,"N","conv4.2","Iran",10
"8176","DK081114-4",10,"conv","toy",4,3,"N","conv4.3","Iran",10
"8177","DK081614",8.85,"conv","shoes",1,0,"1","conv1","Iran",8
"8178","DK081614",8.85,"conv","shoes",1,1,"N","conv1.1","Iran",8
"8179","DK081614",8.85,"conv","shoes",1,2,"N","conv1.2","Iran",8
"8180","DK081614",8.85,"conv","shoes",1,3,"N","conv1.3","Iran",8
"8181","DK081614",8.85,"conv","swim",2,0,"2","conv2","Iran",8
"8182","DK081614",8.85,"conv","swim",2,1,"Y","conv2.1","Iran",8
"8183","DK081614",8.85,"conv","swim",2,2,"N","conv2.2","Iran",8
"8184","DK081614",8.85,"conv","swim",2,3,"Y","conv2.3","Iran",8
"8185","DK081614",8.85,"conv","teachername",3,0,"1","conv3","Iran",8
"8186","DK081614",8.85,"conv","teachername",3,1,"N","conv3.1","Iran",8
"8187","DK081614",8.85,"conv","teachername",3,2,"N","conv3.2","Iran",8
"8188","DK081614",8.85,"conv","teachername",3,3,"N","conv3.3","Iran",8
"8189","DK081614",8.85,"moral","push",1,0,"1","moral1","Iran",8
"8190","DK081614",8.85,"moral","push",1,1,"N","moral1.1","Iran",8
"8191","DK081614",8.85,"moral","push",1,2,"N","moral1.2","Iran",8
"8192","DK081614",8.85,"moral","push",1,3,"N","moral1.3","Iran",8
"8193","DK081614",8.85,"moral","namecall",2,0,"3","moral2","Iran",8
"8194","DK081614",8.85,"moral","namecall",2,1,"N","moral2.1","Iran",8
"8195","DK081614",8.85,"moral","namecall",2,2,"N","moral2.2","Iran",8
"8196","DK081614",8.85,"moral","namecall",2,3,"N","moral2.3","Iran",8
"8197","DK081614",8.85,"moral","rip",3,0,"2","moral3","Iran",8
"8198","DK081614",8.85,"moral","rip",3,1,"N","moral3.1","Iran",8
"8199","DK081614",8.85,"moral","rip",3,2,"N","moral3.2","Iran",8
"8200","DK081614",8.85,"moral","rip",3,3,"N","moral3.3","Iran",8
"8201","DK081614",8.85,"conv","toy",4,0,"3","conv4","Iran",8
"8202","DK081614",8.85,"conv","toy",4,1,"N","conv4.1","Iran",8
"8203","DK081614",8.85,"conv","toy",4,2,"N","conv4.2","Iran",8
"8204","DK081614",8.85,"conv","toy",4,3,"N","conv4.3","Iran",8
"8205","EF081114-1",10.35,"conv","shoes",1,0,"1","conv1","Iran",10
"8206","EF081114-1",10.35,"conv","shoes",1,1,"N","conv1.1","Iran",10
"8207","EF081114-1",10.35,"conv","shoes",1,2,"N","conv1.2","Iran",10
"8208","EF081114-1",10.35,"conv","shoes",1,3,"N","conv1.3","Iran",10
"8209","EF081114-1",10.35,"conv","swim",2,0,"2","conv2","Iran",10
"8210","EF081114-1",10.35,"conv","swim",2,1,"N","conv2.1","Iran",10
"8211","EF081114-1",10.35,"conv","swim",2,2,"N","conv2.2","Iran",10
"8212","EF081114-1",10.35,"conv","swim",2,3,"N","conv2.3","Iran",10
"8213","EF081114-1",10.35,"conv","teachername",3,0,"1","conv3","Iran",10
"8214","EF081114-1",10.35,"conv","teachername",3,1,"N","conv3.1","Iran",10
"8215","EF081114-1",10.35,"conv","teachername",3,2,"N","conv3.2","Iran",10
"8216","EF081114-1",10.35,"conv","teachername",3,3,"N","conv3.3","Iran",10
"8217","EF081114-1",10.35,"moral","push",1,0,"1","moral1","Iran",10
"8218","EF081114-1",10.35,"moral","push",1,1,"N","moral1.1","Iran",10
"8219","EF081114-1",10.35,"moral","push",1,2,"N","moral1.2","Iran",10
"8220","EF081114-1",10.35,"moral","push",1,3,"N","moral1.3","Iran",10
"8221","EF081114-1",10.35,"moral","namecall",2,0,"2","moral2","Iran",10
"8222","EF081114-1",10.35,"moral","namecall",2,1,"N","moral2.1","Iran",10
"8223","EF081114-1",10.35,"moral","namecall",2,2,"N","moral2.2","Iran",10
"8224","EF081114-1",10.35,"moral","namecall",2,3,"N","moral2.3","Iran",10
"8225","EF081114-1",10.35,"moral","rip",3,0,"1","moral3","Iran",10
"8226","EF081114-1",10.35,"moral","rip",3,1,"N","moral3.1","Iran",10
"8227","EF081114-1",10.35,"moral","rip",3,2,"N","moral3.2","Iran",10
"8228","EF081114-1",10.35,"moral","rip",3,3,"N","moral3.3","Iran",10
"8229","EF081114-1",10.35,"conv","toy",4,0,"3","conv4","Iran",10
"8230","EF081114-1",10.35,"conv","toy",4,1,"N","conv4.1","Iran",10
"8231","EF081114-1",10.35,"conv","toy",4,2,"N","conv4.2","Iran",10
"8232","EF081114-1",10.35,"conv","toy",4,3,"N","conv4.3","Iran",10
"8233","EH082114-2",9.82,"conv","shoes",1,0,"1","conv1","Iran",9
"8234","EH082114-2",9.82,"conv","shoes",1,1,"N","conv1.1","Iran",9
"8235","EH082114-2",9.82,"conv","shoes",1,2,"N","conv1.2","Iran",9
"8236","EH082114-2",9.82,"conv","shoes",1,3,"N","conv1.3","Iran",9
"8237","EH082114-2",9.82,"conv","swim",2,0,"1","conv2","Iran",9
"8238","EH082114-2",9.82,"conv","swim",2,1,"N","conv2.1","Iran",9
"8239","EH082114-2",9.82,"conv","swim",2,2,"N","conv2.2","Iran",9
"8240","EH082114-2",9.82,"conv","swim",2,3,"N","conv2.3","Iran",9
"8241","EH082114-2",9.82,"conv","teachername",3,0,"1","conv3","Iran",9
"8242","EH082114-2",9.82,"conv","teachername",3,1,"N","conv3.1","Iran",9
"8243","EH082114-2",9.82,"conv","teachername",3,2,"N","conv3.2","Iran",9
"8244","EH082114-2",9.82,"conv","teachername",3,3,"N","conv3.3","Iran",9
"8245","EH082114-2",9.82,"moral","push",1,0,"1","moral1","Iran",9
"8246","EH082114-2",9.82,"moral","push",1,1,"N","moral1.1","Iran",9
"8247","EH082114-2",9.82,"moral","push",1,2,"N","moral1.2","Iran",9
"8248","EH082114-2",9.82,"moral","push",1,3,"N","moral1.3","Iran",9
"8249","EH082114-2",9.82,"moral","namecall",2,0,"1","moral2","Iran",9
"8250","EH082114-2",9.82,"moral","namecall",2,1,"N","moral2.1","Iran",9
"8251","EH082114-2",9.82,"moral","namecall",2,2,"N","moral2.2","Iran",9
"8252","EH082114-2",9.82,"moral","namecall",2,3,"N","moral2.3","Iran",9
"8253","EH082114-2",9.82,"moral","rip",3,0,"1","moral3","Iran",9
"8254","EH082114-2",9.82,"moral","rip",3,1,"N","moral3.1","Iran",9
"8255","EH082114-2",9.82,"moral","rip",3,2,"N","moral3.2","Iran",9
"8256","EH082114-2",9.82,"moral","rip",3,3,"N","moral3.3","Iran",9
"8257","EH082114-2",9.82,"conv","toy",4,0,"2","conv4","Iran",9
"8258","EH082114-2",9.82,"conv","toy",4,1,"N","conv4.1","Iran",9
"8259","EH082114-2",9.82,"conv","toy",4,2,"N","conv4.2","Iran",9
"8260","EH082114-2",9.82,"conv","toy",4,3,"N","conv4.3","Iran",9
"8261","FJ082414-5",7.02,"conv","shoes",1,0,"1","conv1","Iran",7
"8262","FJ082414-5",7.02,"conv","shoes",1,1,"N","conv1.1","Iran",7
"8263","FJ082414-5",7.02,"conv","shoes",1,2,"N","conv1.2","Iran",7
"8264","FJ082414-5",7.02,"conv","shoes",1,3,"N","conv1.3","Iran",7
"8265","FJ082414-5",7.02,"conv","swim",2,0,"1","conv2","Iran",7
"8266","FJ082414-5",7.02,"conv","swim",2,1,"N","conv2.1","Iran",7
"8267","FJ082414-5",7.02,"conv","swim",2,2,"N","conv2.2","Iran",7
"8268","FJ082414-5",7.02,"conv","swim",2,3,"N","conv2.3","Iran",7
"8269","FJ082414-5",7.02,"conv","teachername",3,0,"1","conv3","Iran",7
"8270","FJ082414-5",7.02,"conv","teachername",3,1,"N","conv3.1","Iran",7
"8271","FJ082414-5",7.02,"conv","teachername",3,2,"N","conv3.2","Iran",7
"8272","FJ082414-5",7.02,"conv","teachername",3,3,"N","conv3.3","Iran",7
"8273","FJ082414-5",7.02,"moral","push",1,0,"1","moral1","Iran",7
"8274","FJ082414-5",7.02,"moral","push",1,1,"N","moral1.1","Iran",7
"8275","FJ082414-5",7.02,"moral","push",1,2,"N","moral1.2","Iran",7
"8276","FJ082414-5",7.02,"moral","push",1,3,"N","moral1.3","Iran",7
"8277","FJ082414-5",7.02,"moral","namecall",2,0,"1","moral2","Iran",7
"8278","FJ082414-5",7.02,"moral","namecall",2,1,"N","moral2.1","Iran",7
"8279","FJ082414-5",7.02,"moral","namecall",2,2,"N","moral2.2","Iran",7
"8280","FJ082414-5",7.02,"moral","namecall",2,3,"N","moral2.3","Iran",7
"8281","FJ082414-5",7.02,"moral","rip",3,0,"1","moral3","Iran",7
"8282","FJ082414-5",7.02,"moral","rip",3,1,"N","moral3.1","Iran",7
"8283","FJ082414-5",7.02,"moral","rip",3,2,"N","moral3.2","Iran",7
"8284","FJ082414-5",7.02,"moral","rip",3,3,"N","moral3.3","Iran",7
"8285","FJ082414-5",7.02,"conv","toy",4,0,"1","conv4","Iran",7
"8286","FJ082414-5",7.02,"conv","toy",4,1,"N","conv4.1","Iran",7
"8287","FJ082414-5",7.02,"conv","toy",4,2,"N","conv4.2","Iran",7
"8288","FJ082414-5",7.02,"conv","toy",4,3,"N","conv4.3","Iran",7
"8289","FN082514-2",7,"conv","shoes",1,0,"1","conv1","Iran",7
"8290","FN082514-2",7,"conv","shoes",1,1,"Y","conv1.1","Iran",7
"8291","FN082514-2",7,"conv","shoes",1,2,"N","conv1.2","Iran",7
"8292","FN082514-2",7,"conv","shoes",1,3,"N","conv1.3","Iran",7
"8293","FN082514-2",7,"conv","swim",2,0,"1","conv2","Iran",7
"8294","FN082514-2",7,"conv","swim",2,1,"N","conv2.1","Iran",7
"8295","FN082514-2",7,"conv","swim",2,2,"N","conv2.2","Iran",7
"8296","FN082514-2",7,"conv","swim",2,3,"N","conv2.3","Iran",7
"8297","FN082514-2",7,"conv","teachername",3,0,"1","conv3","Iran",7
"8298","FN082514-2",7,"conv","teachername",3,1,"N","conv3.1","Iran",7
"8299","FN082514-2",7,"conv","teachername",3,2,"N","conv3.2","Iran",7
"8300","FN082514-2",7,"conv","teachername",3,3,"N","conv3.3","Iran",7
"8301","FN082514-2",7,"moral","push",1,0,"2","moral1","Iran",7
"8302","FN082514-2",7,"moral","push",1,1,"N","moral1.1","Iran",7
"8303","FN082514-2",7,"moral","push",1,2,"N","moral1.2","Iran",7
"8304","FN082514-2",7,"moral","push",1,3,"N","moral1.3","Iran",7
"8305","FN082514-2",7,"moral","namecall",2,0,"1","moral2","Iran",7
"8306","FN082514-2",7,"moral","namecall",2,1,"N","moral2.1","Iran",7
"8307","FN082514-2",7,"moral","namecall",2,2,"N","moral2.2","Iran",7
"8308","FN082514-2",7,"moral","namecall",2,3,"N","moral2.3","Iran",7
"8309","FN082514-2",7,"moral","rip",3,0,"1","moral3","Iran",7
"8310","FN082514-2",7,"moral","rip",3,1,"N","moral3.1","Iran",7
"8311","FN082514-2",7,"moral","rip",3,2,"N","moral3.2","Iran",7
"8312","FN082514-2",7,"moral","rip",3,3,"N","moral3.3","Iran",7
"8313","FN082514-2",7,"conv","toy",4,0,"1","conv4","Iran",7
"8314","FN082514-2",7,"conv","toy",4,1,"N","conv4.1","Iran",7
"8315","FN082514-2",7,"conv","toy",4,2,"N","conv4.2","Iran",7
"8316","FN082514-2",7,"conv","toy",4,3,"N","conv4.3","Iran",7
"8317","FS080614-1",6,"conv","shoes",1,0,"3","conv1","Iran",6
"8318","FS080614-1",6,"conv","shoes",1,1,"N","conv1.1","Iran",6
"8319","FS080614-1",6,"conv","shoes",1,2,"N","conv1.2","Iran",6
"8320","FS080614-1",6,"conv","shoes",1,3,"N","conv1.3","Iran",6
"8321","FS080614-1",6,"conv","swim",2,0,"1","conv2","Iran",6
"8322","FS080614-1",6,"conv","swim",2,1,"N","conv2.1","Iran",6
"8323","FS080614-1",6,"conv","swim",2,2,"N","conv2.2","Iran",6
"8324","FS080614-1",6,"conv","swim",2,3,"N","conv2.3","Iran",6
"8325","FS080614-1",6,"conv","teachername",3,0,"1","conv3","Iran",6
"8326","FS080614-1",6,"conv","teachername",3,1,"N","conv3.1","Iran",6
"8327","FS080614-1",6,"conv","teachername",3,2,"N","conv3.2","Iran",6
"8328","FS080614-1",6,"conv","teachername",3,3,"N","conv3.3","Iran",6
"8329","FS080614-1",6,"moral","push",1,0,"1","moral1","Iran",6
"8330","FS080614-1",6,"moral","push",1,1,"N","moral1.1","Iran",6
"8331","FS080614-1",6,"moral","push",1,2,"N","moral1.2","Iran",6
"8332","FS080614-1",6,"moral","push",1,3,"N","moral1.3","Iran",6
"8333","FS080614-1",6,"moral","namecall",2,0,"1","moral2","Iran",6
"8334","FS080614-1",6,"moral","namecall",2,1,"N","moral2.1","Iran",6
"8335","FS080614-1",6,"moral","namecall",2,2,"N","moral2.2","Iran",6
"8336","FS080614-1",6,"moral","namecall",2,3,"N","moral2.3","Iran",6
"8337","FS080614-1",6,"moral","rip",3,0,"1","moral3","Iran",6
"8338","FS080614-1",6,"moral","rip",3,1,"N","moral3.1","Iran",6
"8339","FS080614-1",6,"moral","rip",3,2,"N","moral3.2","Iran",6
"8340","FS080614-1",6,"moral","rip",3,3,"N","moral3.3","Iran",6
"8341","FS080614-1",6,"conv","toy",4,0,"1","conv4","Iran",6
"8342","FS080614-1",6,"conv","toy",4,1,"N","conv4.1","Iran",6
"8343","FS080614-1",6,"conv","toy",4,2,"N","conv4.2","Iran",6
"8344","FS080614-1",6,"conv","toy",4,3,"N","conv4.3","Iran",6
"8345","FZ072614-6",6.36,"conv","shoes",1,0,"1","conv1","Iran",6
"8346","FZ072614-6",6.36,"conv","shoes",1,1,"N","conv1.1","Iran",6
"8347","FZ072614-6",6.36,"conv","shoes",1,2,"N","conv1.2","Iran",6
"8348","FZ072614-6",6.36,"conv","shoes",1,3,"N","conv1.3","Iran",6
"8349","FZ072614-6",6.36,"conv","swim",2,0,"1","conv2","Iran",6
"8350","FZ072614-6",6.36,"conv","swim",2,1,"N","conv2.1","Iran",6
"8351","FZ072614-6",6.36,"conv","swim",2,2,"Y","conv2.2","Iran",6
"8352","FZ072614-6",6.36,"conv","swim",2,3,"N","conv2.3","Iran",6
"8353","FZ072614-6",6.36,"conv","teachername",3,0,"1","conv3","Iran",6
"8354","FZ072614-6",6.36,"conv","teachername",3,1,"N","conv3.1","Iran",6
"8355","FZ072614-6",6.36,"conv","teachername",3,2,"N","conv3.2","Iran",6
"8356","FZ072614-6",6.36,"conv","teachername",3,3,"N","conv3.3","Iran",6
"8357","FZ072614-6",6.36,"moral","push",1,0,"1","moral1","Iran",6
"8358","FZ072614-6",6.36,"moral","push",1,1,"N","moral1.1","Iran",6
"8359","FZ072614-6",6.36,"moral","push",1,2,"N","moral1.2","Iran",6
"8360","FZ072614-6",6.36,"moral","push",1,3,"N","moral1.3","Iran",6
"8361","FZ072614-6",6.36,"moral","namecall",2,0,"1","moral2","Iran",6
"8362","FZ072614-6",6.36,"moral","namecall",2,1,"N","moral2.1","Iran",6
"8363","FZ072614-6",6.36,"moral","namecall",2,2,"N","moral2.2","Iran",6
"8364","FZ072614-6",6.36,"moral","namecall",2,3,"N","moral2.3","Iran",6
"8365","FZ072614-6",6.36,"moral","rip",3,0,"1","moral3","Iran",6
"8366","FZ072614-6",6.36,"moral","rip",3,1,"N","moral3.1","Iran",6
"8367","FZ072614-6",6.36,"moral","rip",3,2,"Y","moral3.2","Iran",6
"8368","FZ072614-6",6.36,"moral","rip",3,3,"N","moral3.3","Iran",6
"8369","FZ072614-6",6.36,"conv","toy",4,0,"1","conv4","Iran",6
"8370","FZ072614-6",6.36,"conv","toy",4,1,"N","conv4.1","Iran",6
"8371","FZ072614-6",6.36,"conv","toy",4,2,"N","conv4.2","Iran",6
"8372","FZ072614-6",6.36,"conv","toy",4,3,"N","conv4.3","Iran",6
"8373","GA082314-9",8.2,"conv","shoes",1,0,"1","conv1","Iran",8
"8374","GA082314-9",8.2,"conv","shoes",1,1,"N","conv1.1","Iran",8
"8375","GA082314-9",8.2,"conv","shoes",1,2,"N","conv1.2","Iran",8
"8376","GA082314-9",8.2,"conv","shoes",1,3,"N","conv1.3","Iran",8
"8377","GA082314-9",8.2,"conv","swim",2,0,"1","conv2","Iran",8
"8378","GA082314-9",8.2,"conv","swim",2,1,"N","conv2.1","Iran",8
"8379","GA082314-9",8.2,"conv","swim",2,2,"N","conv2.2","Iran",8
"8380","GA082314-9",8.2,"conv","swim",2,3,"N","conv2.3","Iran",8
"8381","GA082314-9",8.2,"conv","teachername",3,0,"1","conv3","Iran",8
"8382","GA082314-9",8.2,"conv","teachername",3,1,"N","conv3.1","Iran",8
"8383","GA082314-9",8.2,"conv","teachername",3,2,"N","conv3.2","Iran",8
"8384","GA082314-9",8.2,"conv","teachername",3,3,"N","conv3.3","Iran",8
"8385","GA082314-9",8.2,"moral","push",1,0,"1","moral1","Iran",8
"8386","GA082314-9",8.2,"moral","push",1,1,"N","moral1.1","Iran",8
"8387","GA082314-9",8.2,"moral","push",1,2,"N","moral1.2","Iran",8
"8388","GA082314-9",8.2,"moral","push",1,3,"N","moral1.3","Iran",8
"8389","GA082314-9",8.2,"moral","namecall",2,0,"1","moral2","Iran",8
"8390","GA082314-9",8.2,"moral","namecall",2,1,"N","moral2.1","Iran",8
"8391","GA082314-9",8.2,"moral","namecall",2,2,"N","moral2.2","Iran",8
"8392","GA082314-9",8.2,"moral","namecall",2,3,"N","moral2.3","Iran",8
"8393","GA082314-9",8.2,"moral","rip",3,0,"1","moral3","Iran",8
"8394","GA082314-9",8.2,"moral","rip",3,1,"N","moral3.1","Iran",8
"8395","GA082314-9",8.2,"moral","rip",3,2,"N","moral3.2","Iran",8
"8396","GA082314-9",8.2,"moral","rip",3,3,"N","moral3.3","Iran",8
